St_ID,St_Flag,Name,Elevation,El_Flag,Long,Lat,Jan,Feb,Mar,April,May,June,July,Aug,Sept,Oct,Nov,Dec,Annual
507251,NA,PETERSBURG 1,33, ,-132.9453,56.8017,-35,-28,-15,10,45,78,96,89,64,31,-9,-26,25
507451,NA,POINT RETREA,6, ,-134.95,58.4167,-24,-23,-7,19,54,90,113,110,83,41,0,-12,37
507557,NA,PORT ALEXAND,4, ,-134.6447,56.2472,1,1,5,26,51,78,97,97,76,50,15,5,42
508494,NA,SITKA JAPONS,4, ,-135.36,57.0483,3,-2,5,27,58,88,111,114,90,54,17,8,48
508503,NA,SITKA MAGNET,20, ,-135.3333,57.05,-20,-20,-11,10,40,70,95,94,70,34,-5,-15,29
508525,NA,SKAGWAY,11, ,-135.3136,59.4547,-66,-54,-30,2,44,82,99,94,62,22,-30,-48,15
508528,NA,SKAGWAY AIRP,6, ,-135.3239,59.4556,-66,-49,-25,8,47,86,104,96,68,29,-28,-44,19
508532,NA,SKAGWAY 1 NW,174, ,-135.3167,59.4667,-59,-51,-27,9,52,91,117,-9999,83,24,-25,-53,-9999
509121,NA,TENAKEE SPRI,6, ,-135.2333,57.7833,-32,-31,-20,5,39,72,99,97,70,27,-10,-22,25
509399,NA,TREE POINT L,11, ,-130.9333,54.8,-2,8,16,33,63,93,111,111,86,56,20,11,51
509919,NA,WRANGELL AIR,13, ,-132.3697,56.4844,-20,-18,3,26,59,88,108,106,84,48,7,-12,40
509941,NA,YAKUTAT WSO,9, ,-139.6278,59.5103,-53,-50,-41,-11,30,69,92,83,51,14,-33,-40,9
eutsuk,NA,Eutsuk,860, ,-126.113267,53.23395,-124,-109,-76,-40,-2,36,68,62,24,-14,-61,-114,-29
kennyd,NA,Kenney Dam,860, ,-124.94605,53.5803,-129,-115,-75,-30,20,62,90,86,45,3,-59,-113,-18
mab107,NA,Mable Lake,729, ,-120.891389,50.007778,-9999,-102,-61,-30,15,44,61,61,6,-22,-67,-131,-9999
110031,NA,Victoria Roy,1, ,-123.468611,48.43,29,27,39,56,82,107,120,123,100,69,43,26,68
770705,NA,Fort Nelson,408, ,-122.704167,58.810278,-9999,-9999,-9999,-9999,-9999,-9999,124,-9999,47,-18,-127,-197,-9999
770708,NA,Taylor Towns,480, ,-120.686111,56.150833,-179,-138,-87,-8,43,87,110,95,51,-2,-94,-144,-22
08GA071,NA,ELAHO RIVER,-9999,*,-123.4361,50.11944,-13,-9,8,32,63,91,104,108,81,45,9,-18,42
08GE003,NA,ICY CREEK NE,-9999,*,-125.6715,51.22761,-15,-11,4,32,54,70,73,73,54,38,8,-18,30
08GF005,NA,KIPPAN CREEK,-9999,*,-126.3584,51.06831,-3,-5,7,26,57,88,113,120,87,51,19,-3,46
08GF006,NA,MCALLISTER C,-9999,*,-126.0096,50.79689,15,16,27,49,75,101,123,129,103,66,33,16,63
08HA069,NA,RENFREW CREE,-9999,*,-124.2919,48.63694,7,4,10,24,54,84,100,102,82,50,25,4,46
08HA072,NA,COTTONWOOD C,-9999,*,-124.25,48.93389,2,1,7,24,53,81,101,103,76,47,18,0,43
08HA700,NA,WALBRAN CREE,-9999,*,-124.6,48.64,13,6,15,28,57,81,100,96,71,47,25,8,46
08HB088,NA,MARION CREEK,-9999,*,-125.3175,49.20583,-9999,8,-9999,31,60,88,109,-9999,-9999,58,29,3,-9999
08HB701,NA,BERRYMAN POI,-9999,*,-125.6706,49.14833,18,10,22,33,63,88,108,110,84,56,28,14,53
08HE007,NA,CLANNINICK C,-9999,*,-127.3956,50.10222,23,17,25,34,58,84,105,105,83,62,35,23,55
08HE700,NA,BENSON RIVER,-9999,*,-127.25,50.38,9,2,11,26,52,82,99,98,70,47,22,7,44
08HE702,NA,KLASKISH RIV,-9999,*,-127.6833,50.30833,38,33,33,48,74,98,118,120,106,77,49,35,69
08HF012,NA,PUGH CREEK N,-9999,*,-127.8831,50.735,13,9,16,31,57,86,109,108,82,53,27,11,50
08HF013,NA,SIMPSON CREE,-9999,*,-127.8431,50.51194,19,12,22,32,56,83,101,101,80,55,31,17,51
1010720,NA,BEAR CREEK,351, ,-124,48.5,-3,-3,6,22,51,81,97,99,78,51,20,-2,41
1010780,NA,BECHER BAY,12, ,-123.633333,48.333333,28,26,34,49,72,95,110,108,88,64,40,23,61
1011500,NA,CHEMAINUS,75, ,-123.7407,48.93418,22,23,35,54,87,114,137,138,110,71,39,21,71
1011920,NA,CORDOVA BAY,37, ,-123.366667,48.533333,25,23,35,48,72,95,112,111,93,66,42,20,62
1011922,NA,CORDOVA BAY,26, ,-123.366667,48.516667,31,30,40,55,80,104,119,122,100,73,47,28,69
1012010,NA,COWICHAN BAY,1, ,-123.55,48.716667,15,15,27,43,73,100,121,122,97,63,32,10,60
1012040,NA,COWICHAN LAK,176, ,-124.1333,48.82444,6,4,17,34,66,94,115,116,91,58,25,3,52
1012055,NA,LAKE COWICHA,171, ,-124.0522,48.82944,4,4,18,36,65,92,113,112,85,52,25,0,51
1012475,NA,DISCOVERY IS,15, ,-123.2251,48.4244,55,57,64,80,98,116,125,128,120,97,75,53,89
1012570,NA,DUNCAN FORES,6, ,-123.683333,48.766667,0,2,17,38,70,97,115,109,77,43,18,-2,49
1012573,NA,DUNCAN KELVI,103, ,-123.7275,48.73472,3,1,14,32,62,92,112,111,82,50,21,2,49
1012628,NA,EAST SOOKE A,37, ,-123.633333,48.35,17,14,23,38,66,91,105,108,84,55,30,11,54
1012655,NA,ELK LAKE,114, ,-123.383333,48.516667,21,21,31,47,75,96,117,119,100,68,40,17,63
1012710,NA,ESQUIMALT HA,3, ,-123.4393,48.43197,31,33,43,62,88,111,125,125,105,74,50,31,73
1013051,NA,GANGES MANSE,45, ,-123.4982,48.87172,13,13,25,43,72,101,118,118,93,62,31,11,58
10130MN,NA,GALIANO NORT,6, ,-123.5736,48.98528,29,27,39,56,83,109,128,129,107,75,46,26,71
1013720,NA,JAMES ISLAND,54, ,-123.35,48.6,32,33,43,58,83,105,124,122,105,77,50,26,72
1014820,NA,MALAHAT,365, ,-123.5299,48.57492,12,10,19,40,72,99,128,129,106,64,30,6,60
1014931,NA,MAYNE ISLAND,28, ,-123.316667,48.85,21,20,32,46,71,94,111,112,91,65,37,16,60
1015638,NA,NORTH PENDER,15, ,-123.3167,48.8125,22,23,34,49,75,98,113,114,96,68,40,19,63
1016120,NA,PENDER ISLAN,26, ,-123.3,48.766667,29,30,42,57,83,104,122,122,109,76,47,25,71
1016203,NA,POINT-NO-POI,25, ,-123.983333,48.4,35,32,41,54,78,98,109,110,100,76,50,29,68
1016335,NA,PORT RENFREW,10, ,-124.3258,48.59139,18,16,26,43,68,93,110,111,91,62,37,14,57
1016641,NA,RACE ROCKS L,5, ,-123.533333,48.3,50,49,59,67,86,101,108,109,103,86,63,47,77
1016780,NA,RIVER JORDAN,3, ,-124.05,48.416667,22,19,31,43,69,87,103,104,87,62,36,18,57
1016940,NA,SAANICHTON C,61, ,-123.4189,48.62167,21,22,34,50,77,102,119,119,98,66,38,17,64
1016942,NA,SAANICH DENS,59, ,-123.4,48.5,13,14,22,38,63,92,107,-9999,81,51,28,6,-9999
1016990,NA,SALTSPRING I,73, ,-123.5,48.85,17,21,35,53,82,106,128,127,106,71,38,15,67
1016992,NA,SALTSPRING I,108, ,-123.483333,48.816667,1,2,13,30,59,87,104,103,76,43,17,-2,44
1016995,NA,SALTSPRING S,45, ,-123.5464,48.88806,20,22,35,55,87,115,136,139,114,77,43,20,72
10169DK,NA,SAANICH DOM,223, ,-123.416667,48.516667,20,23,33,51,80,106,132,133,106,74,40,16,68
1017000,NA,SALTSPRING V,8, ,-123.566667,48.883333,23,22,35,54,82,110,128,126,99,69,37,17,67
1017098,NA,SATURNA CAPM,178, ,-123.1278,48.77528,22,25,36,53,81,103,127,129,113,74,41,18,69
1017099,NA,SATURNA CAPM,178, ,-123.1279,48.77531,27,28,33,56,81,102,126,130,113,75,41,20,69
1017101,NA,SATURNA ISLA,24, ,-123.0447,48.78391,41,42,54,66,91,112,131,131,119,90,60,38,81
1017230,NA,SHAWNIGAN LA,138, ,-123.6267,48.64722,5,4,16,36,69,100,120,120,92,57,26,3,54
1017254,NA,SHERINGHAM P,22, ,-123.921,48.37681,39,41,47,62,83,97,108,109,102,80,57,36,72
1017559,NA,SOOKE GLINZ,256, ,-123.633333,48.416667,9,7,16,33,55,80,100,-9999,80,48,23,3,-9999
1017610,NA,SOUTH PENDER,91, ,-123.216667,48.75,21,23,35,49,72,95,111,110,93,67,37,17,61
1018598,NA,VICTORIA UNI,60, ,-123.3046,48.457,34,31,39,54,77,101,115,116,97,71,47,30,68
1018610,NA,VICTORIA GON,70, ,-123.316667,48.416667,37,36,47,63,85,104,118,119,105,80,54,31,73
1018611,NA,VICTORIA GON,69, ,-123.3252,48.41342,35,37,47,63,84,103,116,118,107,78,53,32,73
1018616,NA,VICTORIA HIG,191, ,-123.516667,48.516667,5,3,13,31,60,88,109,109,83,50,24,4,48
1018620,NA,VICTORIA INT,19, ,-123.4258,48.64694,14,13,26,43,71,97,112,110,86,56,30,10,56
1018640,NA,VICTORIA LAN,29, ,-123.316667,48.433333,29,28,39,54,79,104,117,114,88,67,46,27,66
1018642,NA,VICTORIA MAR,32, ,-123.75,48.366667,28,26,37,50,73,91,107,104,90,66,41,23,61
1018651,NA,VICTORIA NOR,37, ,-123.4,48.483333,17,15,24,41,67,94,113,111,87,55,31,10,55
1018660,NA,VICTORIA TIL,23, ,-123.383333,48.45,22,19,27,44,66,94,109,107,80,56,35,14,56
1018935,NA,WILLIAM HEAD,12, ,-123.5386,48.33972,34,35,44,58,81,103,116,116,98,74,48,31,70
1018FJ5,NA,VICTORIA HAR,154, ,-123.4591,48.53383,35,34,41,58,82,108,131,131,110,76,49,30,74
1019010,NA,YOUBOU,174, ,-124.216667,48.883333,19,17,29,47,81,110,128,127,96,63,34,14,64
101C0ME,NA,GALIANO SOUT,61, ,-123.35,48.883333,10,-9999,-9999,-9999,-9999,-9999,112,111,90,56,26,-9999,-9999
101HFEE,NA,VICTORIA PHY,8, ,-123.266667,48.45,42,40,49,62,84,102,115,115,102,79,58,37,74
101QFEG,NA,VICTORIA SHO,21, ,-123.366667,48.45,27,29,36,54,81,106,122,119,95,68,44,19,67
1020270,NA,ALERT BAY,59, ,-126.933333,50.583333,24,24,30,42,66,87,104,107,88,63,37,21,58
1020590,NA,BALLENAS ISL,12, ,-124.1603,49.35028,27,33,48,62,96,120,141,143,117,81,49,25,79
1020880,NA,BLACK CREEK,46, ,-125.133333,49.85,-2,-4,7,26,60,91,110,105,72,40,13,-2,43
1021260,NA,CAMPBELL RIV,79, ,-125.3,50.016667,4,7,17,34,66,96,118,119,92,54,22,1,53
1021261,NA,CAMPBELL RIV,105, ,-125.2708,49.95084,-6,-6,7,27,62,92,115,111,77,41,10,-8,43
1021262,NA,CAMPBELL RIV,128, ,-125.316667,50.066667,8,7,20,41,74,104,125,126,96,63,27,6,58
1021263,NA,CAMPBELL RIV,31, ,-125.316667,50.05,0,-2,17,42,70,98,118,114,88,50,19,5,52
1021265,NA,CAMPBELL RIV,3, ,-125.233333,50.016667,23,21,33,52,85,110,131,129,105,71,38,18,68
1021266,NA,CAMPBELL RIV,9, ,-125.2075,49.945,3,-1,15,-9999,66,95,116,-9999,82,47,19,-9999,-9999
1021320,NA,CAPE LAZO,38, ,-124.866667,49.7,22,24,36,52,86,108,136,138,107,73,37,20,70
1021330,NA,CAPE MUDGE,4, ,-125.195,49.99833,16,16,28,46,77,103,123,123,98,65,31,13,62
1021480,NA,CHATHAM POIN,22, ,-125.4333,50.33333,24,26,36,54,80,103,120,122,102,72,41,22,67
1021737,NA,COAL HARBOUR,57, ,-127.5,50.6,12,12,17,32,61,87,106,106,87,59,27,9,51
1021830,NA,COMOX A,25, ,-124.9,49.71667,13,12,24,46,80,111,132,129,98,59,28,9,62
1021838,NA,COMOX PCC,12, ,-125.033333,49.683333,12,9,19,39,71,101,119,114,87,54,26,11,55
1021850,NA,COOMBS,98, ,-124.4292,49.30583,-4,-7,6,23,55,85,105,101,71,39,12,-5,40
1021950,NA,CORTES ISLAN,6, ,-125.033333,50.083333,25,25,39,61,92,119,142,143,115,79,43,22,75
1021960,NA,CORTES ISLAN,15, ,-124.9494,50.07139,7,6,20,38,73,103,124,119,88,53,24,5,55
1021988,NA,COURTENAY GR,81, ,-124.9992,49.76306,10,7,18,40,71,101,120,119,94,58,23,5,56
1021989,NA,COURTENAY PU,40, ,-125.0325,49.68639,-3,-4,8,26,58,89,115,107,76,42,16,-5,44
1022250,NA,CUMBERLAND,159, ,-125.033333,49.616667,-6,-4,10,29,60,90,112,110,82,46,14,-9,45
1022430,NA,DENMAN ISLAN,14, ,-124.783333,49.516667,9,10,18,36,64,94,121,119,81,51,22,4,52
1022436,NA,DENMAN ISLAN,92, ,-124.8,49.55,10,8,19,36,70,95,117,-9999,-9999,-9999,26,6,-9999
1022571,NA,DUNCAN GLENO,84, ,-123.7653,48.75585,1,2,16,36,68,98,120,119,85,49,20,0,51
1022689,NA,ENTRANCE ISL,5, ,-123.8,49.21667,39,42,54,72,101,129,147,148,136,94,60,36,88
1022795,NA,FANNY ISLAND,8, ,-125.9916,50.45347,29,36,40,58,83,103,114,117,101,75,46,28,69
1023042,NA,GABRIOLA ISL,46, ,-123.7336,49.15389,10,7,22,38,66,95,116,112,85,52,22,7,53
1023462,NA,HERIOT BAY S,17, ,-125.2031,50.09917,15,16,28,47,79,105,124,122,97,64,33,15,62
1024638,NA,LITTLE QUALI,30, ,-124.5122,49.35278,0,-3,8,25,57,87,104,99,68,41,17,-1,42
1024642,NA,LITTLE QUALI,42, ,-124.5,49.366667,5,-9999,11,30,63,92,-9999,-9999,-9999,-9999,-9999,2,-9999
1025234,NA,MT WASHINGTO,1197, ,-125.283333,49.75,-41,-44,-34,-14,-9999,-9999,-9999,-9999,-9999,-9999,-22,-47,-9999
1025237,NA,MT WASHINGTO,1450, ,-125.2911,49.75,-55,-55,-47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1025240,NA,MUD BAY,4, ,-124.7942,49.47083,6,5,17,36,68,98,118,116,86,52,23,5,53
1025254,NA,MYRA CREEK,353, ,-125.605,49.57556,-10,-13,0,19,55,87,112,119,89,47,8,-16,41
1025340,NA,NANAIMO,70, ,-123.966667,49.183333,13,12,28,47,81,113,136,133,104,62,29,10,64
1025370,NA,NANAIMO A,28, ,-123.8703,49.05222,0,1,17,38,71,102,123,120,90,52,18,-3,52
1025371,NA,NANAIMO WATE,114, ,-123.966667,49.15,2,3,-9999,-9999,-9999,-9999,-9999,-9999,102,56,24,3,-9999
10253P0,NA,NANAIMO CHUB,21, ,-123.933333,49.166667,16,16,32,54,90,118,145,139,111,69,34,12,70
1025915,NA,OYSTER RIVER,11, ,-125.133333,49.883333,3,1,15,34,68,98,118,118,84,48,19,5,51
1025970,NA,PARKSVILLE,82, ,-124.3,49.3,3,4,15,32,64,92,116,109,88,52,18,-1,49
1025977,NA,PARKSVILLE S,1, ,-124.3,49.333333,17,15,26,49,82,116,136,132,103,64,33,15,66
1025C70,NA,NANAIMO DEPA,8, ,-123.95,49.216667,20,20,36,56,88,120,144,142,111,75,40,18,73
1026170,NA,PINE ISLAND,15, ,-127.7281,50.97583,40,40,45,55,76,95,107,107,95,76,53,38,69
1026270,NA,PORT HARDY A,21, ,-127.3661,50.68028,17,14,20,33,61,87,106,106,84,57,29,13,52
1026323,NA,PORT MCNEILL,91, ,-127.083333,50.583333,19,13,31,44,64,84,107,107,86,63,33,9,55
1026562,NA,QUALICUM AIR,58, ,-124.3939,49.33722,7,3,16,36,-9999,97,130,124,88,49,18,-1,-9999
1026565,NA,QUALICUM R F,7, ,-124.6172,49.39361,12,8,20,40,73,102,118,114,85,54,27,8,55
1026639,NA,QUINSAM RIVE,45, ,-125.3039,50.01611,2,1,13,33,65,93,114,111,82,49,19,1,49
1027114,NA,SAYWARD 2,16, ,-125.933333,50.316667,-5,-6,4,27,58,81,106,105,80,42,13,-4,42
1027403,NA,SISTERS ISLA,20, ,-124.4349,49.48661,42,47,51,78,104,134,154,158,132,96,62,41,92
1027775,NA,STRATHCONA D,201, ,-125.583333,50,-16,-7,4,25,63,89,111,115,93,47,20,-13,44
10277GN,NA,STRATHCONA P,229, ,-125.65,49.883333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60,-9999,-9999,-9999
1028L3M,NA,UPPER CAMPBE,549, ,-125.633333,49.9,-16,-12,-3,14,45,79,104,115,93,52,4,-17,38
102BFHH,NA,ENTRANCE ISL,5, ,-123.8089,49.20891,35,38,51,73,98,128,151,153,129,91,57,34,87
102JR88,NA,COURTENAY ME,35, ,-124.9769,49.71696,3,1,13,34,66,97,117,111,79,47,18,1,49
102PG75,NA,STUART CHANN,14, ,-123.8,49.083333,11,10,23,41,73,106,126,123,96,59,29,9,59
1030180,NA,ALBERNI BEAV,91, ,-124.933333,49.366667,-10,-3,6,24,56,86,100,102,78,46,13,-4,41
1030210,NA,ALBERNI LUPS,9, ,-124.816667,49.25,6,6,19,36,68,101,119,120,91,61,27,5,55
1030220,NA,ALBERNI MCCO,43, ,-124.883333,49.283333,-3,-5,7,26,57,88,109,108,80,50,19,-2,45
1030230,NA,ALBERNI ROBE,73, ,-124.9822,49.33722,-3,-5,7,26,60,91,111,110,81,51,20,-3,45
1030425,NA,AMPHITRITE P,11, ,-125.533333,48.916667,39,36,42,55,81,99,116,116,105,81,52,33,71
1030426,NA,AMPHITRITE P,26, ,-125.5412,48.92114,39,36,44,55,82,101,118,121,109,81,52,35,73
1030552,NA,ASH RIVER GE,91, ,-125.15,49.366667,-1,-1,12,32,67,101,124,125,99,65,28,2,54
1030605,NA,BAMFIELD EAS,4, ,-125.116667,48.833333,23,19,29,42,68,93,108,108,87,65,38,20,58
1031110,NA,BULL HARBOUR,14, ,-127.95,50.916667,25,20,26,38,62,89,108,110,90,63,37,21,57
1031316,NA,CAPE BEALE L,25, ,-125.2161,48.78611,34,33,40,54,77,98,110,111,103,77,50,30,68
1031353,NA,CAPE SCOTT,71, ,-128.4272,50.78222,35,34,37,49,70,92,110,117,104,78,49,34,67
1031413,NA,CARNATION CR,61, ,-125,48.9,23,19,30,44,70,94,113,112,95,66,37,18,60
1031650,NA,CLAYOQUOT,23, ,-125.9,49.15,38,39,45,56,77,101,114,120,107,82,49,34,72
1032730,NA,ESTEVAN POIN,7, ,-126.5508,49.3835,35,32,38,50,75,99,115,118,102,75,47,30,68
1032731,NA,ESTEVAN POIN,7, ,-126.5447,49.38319,34,28,37,51,75,100,115,119,103,74,47,31,68
1033230,NA,GOLD RIVER,3, ,-126.166667,49.666667,15,17,-9999,-9999,73,-9999,138,136,-9999,-9999,34,-9999,-9999
1033232,NA,GOLD RIVER T,140, ,-126.0483,49.78306,-7,-7,7,26,59,89,108,108,77,49,16,-6,43
1033456,NA,HENDERSON LA,2, ,-125.1419,49.13333,11,6,16,37,65,96,116,117,93,58,30,5,54
1033480,NA,HOLBERG,579, ,-128,50.65,1,-2,2,14,36,61,82,92,78,49,13,-5,35
1033483,NA,HOLBERG FIRE,46, ,-127.983333,50.65,18,17,24,34,61,87,107,110,91,64,33,16,55
1033485,NA,HOLBERG PUMP,42, ,-128,50.65,14,-9999,-9999,-9999,62,-9999,-9999,112,93,65,30,13,-9999
1034170,NA,KILDONAN,3, ,-125,49,-9999,-9999,-9999,-9999,81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1034175,NA,KILDONAN FAT,5, ,-125.016667,48.983333,-9999,-9999,-9999,-9999,-9999,110,128,127,108,79,46,-9999,-9999
1035612,NA,NITINAT RIVE,14, ,-124.6553,48.85944,11,8,18,34,62,90,108,109,87,57,28,5,51
1035614,NA,NOOTKA LIGHT,15, ,-126.6167,49.6,36,35,42,56,81,105,123,130,115,83,51,33,74
1035940,NA,PACHENA POIN,37, ,-125.0972,48.72278,31,28,34,45,68,90,105,106,91,67,43,27,61
1036205,NA,PORT ALBERNI,59, ,-124.8,49.233333,2,5,18,35,67,98,118,120,93,65,26,6,54
1036206,NA,PORT ALBERNI,2, ,-124.833333,49.25,3,3,14,31,60,91,109,106,79,53,27,5,48
1036208,NA,PORT ALBERNI,163, ,-124.7517,49.20167,7,3,16,31,58,87,107,104,78,52,25,2,48
1036210,NA,PORT ALBERNI,21, ,-124.8,49.25,11,9,21,43,77,108,129,125,99,67,30,8,61
1036218,NA,PORT ALBERNI,70, ,-124.933333,49.3,0,-2,10,27,61,88,109,106,82,51,20,-3,46
1036240,NA,PORT ALICE,21, ,-127.4533,50.38639,24,22,29,41,68,95,115,118,98,70,40,20,62
1036570,NA,QUATSINO,2, ,-127.6536,50.53333,21,20,26,39,64,90,109,112,95,68,36,18,58
1036572,NA,QUATSINO LIG,21, ,-128.0325,50.44112,35,34,37,48,72,96,113,119,104,76,49,30,68
1036B06,NA,PORT ALBERNI,76, ,-124.9264,49.31669,1,-3,11,30,61,91,113,110,82,51,20,-2,47
1037090,NA,SARTINE ISLA,111, ,-128.9081,50.82111,41,40,39,52,73,91,110,118,107,83,57,42,71
1037553,NA,SOLANDER ISL,98, ,-127.9405,50.11169,43,46,38,29,74,87,101,108,110,82,59,41,68
1037650,NA,SPRING ISLAN,11, ,-127.416667,50,39,35,37,47,73,98,115,118,105,78,52,33,69
1037899,NA,TAHSIS VILLA,9, ,-126.65,49.93333,-9999,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1038205,NA,TOFINO A,24, ,-125.7725,49.08222,23,19,27,39,64,89,105,108,91,63,36,18,57
1038207,NA,TOFINO VILLA,5, ,-125.9,49.15,29,28,37,48,73,93,109,113,99,75,48,28,65
1038332,NA,UCLUELET KEN,30, ,-125.533333,48.95,26,19,28,38,64,91,106,106,90,62,40,23,58
1038964,NA,WINTER HARBO,5, ,-128.033333,50.516667,28,25,28,40,67,92,113,115,98,71,41,24,62
1039040,NA,ZEBALLOS IRO,91, ,-126.816667,50.033333,8,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64,21,-9999,-9999
103EFJ0,NA,NITINAT LAKE,36, ,-124.833333,48.666667,29,29,36,53,74,96,110,114,104,76,49,26,66
1040390,NA,ALTA LAKE,668, ,-122.95,50.15,-57,-44,-26,-2,34,67,87,86,54,18,-22,-60,11
1040R09,NA,BOWEN ISLAND,91, ,-123.333333,49.4,26,31,43,63,95,123,145,149,122,84,44,20,79
1041050,NA,BRITANNIA BE,9, ,-123.216667,49.583333,13,18,33,57,90,116,141,141,114,76,39,7,70
1041710,NA,CLOWHOM FALL,23, ,-123.533333,49.716667,12,13,25,44,73,103,127,131,104,66,31,11,62
1042255,NA,DAISY LAKE D,381, ,-123.133333,49.983333,-39,-31,-15,9,43,77,98,97,68,31,-7,-42,24
1043150,NA,GIBSONS,62, ,-123.516667,49.4,22,25,39,57,87,115,136,136,111,75,41,18,72
1043152,NA,GIBSONS GOWE,34, ,-123.5414,49.38583,24,27,40,60,92,119,141,143,117,79,43,20,75
1043722,NA,JERVIS INLET,2, ,-123.866667,49.916667,-1,1,15,43,73,104,126,129,96,57,23,0,56
1044840,NA,MALIBU JERVI,7, ,-123.8531,50.16472,15,19,33,56,89,121,147,152,118,77,36,12,73
1045100,NA,MERRY ISLAND,6, ,-123.9125,49.4675,36,36,48,69,99,128,149,150,123,87,55,35,85
10459NN,NA,HOWE SOUND -,4, ,-123.2989,49.48791,35,44,55,75,106,131,152,155,132,93,53,32,89
1046330,NA,PORT MELLON,8, ,-123.483333,49.516667,17,17,30,52,83,114,138,138,110,74,36,12,68
1046390,NA,POWELL RIVER,52, ,-124.55,49.883333,25,23,36,54,87,118,140,142,117,81,45,22,74
1046391,NA,POWELL RIVER,129, ,-124.5003,49.83417,12,10,22,40,71,103,123,120,94,60,27,8,58
1046400,NA,POWELL RIVER,31, ,-124.516667,49.8,24,23,37,57,88,119,140,139,113,77,43,18,73
1046410,NA,POWELL RIVER,55, ,-124.516667,49.833333,24,23,35,56,89,117,142,140,112,74,41,20,73
1046795,NA,ROBERTS CREE,143, ,-123.616667,49.433333,-9999,10,25,43,74,106,-9999,131,102,61,36,5,-9999
1047179,NA,SECHELT 5WES,61, ,-123.8,49.466667,10,9,25,39,72,101,120,118,91,60,25,-9999,-9999
1047660,NA,SQUAMISH,31, ,-123.133333,49.7,-3,5,22,45,75,107,128,126,97,63,22,-9,57
1047670,NA,SQUAMISH STP,6, ,-123.15,49.733333,-2,3,18,43,74,105,123,120,90,55,20,-8,53
1047671,NA,SQUAMISH STP,4, ,-123.166667,49.7,-2,3,20,43,74,104,123,121,91,56,19,-6,54
1047672,NA,SQUAMISH UPP,46, ,-123.283333,49.9,-20,-14,6,32,65,96,113,111,82,46,9,-24,42
10476F0,NA,SQUAMISH,52, ,-123.1611,49.78333,-6,-1,15,38,69,101,120,118,88,53,14,-12,50
1047F6B,NA,SQUAMISH GAR,10, ,-123.15,49.733333,-9,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15,-10,-9999
1048140,NA,TEXADA ISLAN,97, ,-124.516667,49.7,17,14,27,49,77,108,128,127,99,62,32,14,63
1048898,NA,WHISTLER,657, ,-122.9548,50.12889,-48,-40,-22,3,37,71,92,89,56,21,-17,-54,16
1048974,NA,WOODFIBRE,4, ,-123.883333,49.583333,-9999,7,31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
104LC3N,NA,HARDY ISLAND,26, ,-124.183333,49.733333,17,15,-9999,-9999,75,107,126,-9999,91,-9999,-9999,-9999,-9999
1051350,NA,CAPE ST JAME,89, ,-131.016667,51.933333,40,36,39,48,66,87,106,117,109,82,52,40,69
1051351,NA,CAPE ST JAME,91, ,-131.0164,51.93583,40,35,34,47,67,86,105,119,104,78,50,35,67
1054222,NA,KINDAKUN ROC,14, ,-132.7719,53.31556,44,36,38,48,70,89,112,123,113,85,55,34,71
1054500,NA,LANGARA,40, ,-133.0581,54.25528,22,20,24,36,60,84,106,113,100,70,36,24,58
1054503,NA,LANGARA ISLA,40, ,-133.0583,54.25533,26,27,27,40,64,88,113,118,103,74,43,27,63
1054920,NA,MASSET AIRPO,5, ,-132.125,54.02722,10,10,16,26,53,81,106,110,86,48,19,11,48
10549BN,NA,MASSET CFS,12, ,-132.066667,54.033333,-10,6,14,27,56,82,105,109,82,52,21,10,46
1054RKF,NA,MASSET TOW H,2, ,-131.966667,54.033333,13,14,17,-9999,59,-9999,-9999,-9999,-9999,59,27,16,-9999
10551R8,NA,MORESBY ISLA,3, ,-132.133333,52.933333,15,9,12,25,51,80,104,109,88,59,26,12,49
1055950,NA,PALLANT CREE,20, ,-132.05,53.05,6,2,7,19,43,72,96,99,82,52,21,8,42
1056250,NA,PORT CLEMENT,16, ,-132.183333,53.683333,0,2,9,24,51,84,108,110,88,53,19,5,46
1056869,NA,ROSE SPIT (A,6, ,-131.6613,54.15914,23,23,27,46,72,93,113,119,105,73,39,21,63
1057050,NA,SANDSPIT A,6, ,-131.8131,53.25389,15,14,19,34,64,91,115,121,102,66,30,16,57
1057055,NA,SANDSPIT AWO,6, ,-131.8131,53.25389,15,16,20,38,69,94,118,126,105,70,34,22,61
1057192,NA,SEWELL INLET,15, ,-131.983333,52.883333,9,10,9,27,51,79,104,109,88,59,26,9,48
1058003,NA,TASU SOUND,15, ,-132.05,52.766667,28,24,26,41,66,90,110,119,102,71,39,27,62
1058190,NA,TLELL,5, ,-131.95,53.5,11,9,12,27,55,83,106,109,89,56,22,10,49
105PA91,NA,SEWALL MASSE,3, ,-132.2992,53.76361,10,8,12,27,56,83,107,110,88,56,21,10,49
